source,date,author,url,pick,team,player,position,school,conference,draft-id
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,17,jacksonville-jaguars,Rome Odunze,WR,Washington,Pac-12,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,18,cincinnati-bengals,Brock Bowers,TE,Georgia,SEC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,19,los-angeles-rams,Jackson Powers-Johnson,IOL,Oregon,Pac-12,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,20,pittsburgh-steelers,Amarius Mims,OT,Georgia,SEC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,21,miami-dolphins,J.C. Latham,OT,Alabama,SEC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,22,philadelphia-eagles,Cooper DeJean,CB,Iowa,Big Ten,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,23,houston-texans,Brian Thomas Jr.,WR,LSU,SEC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,24,dallas-cowboys,Troy Fautanu,OT,Washington,Pac-12,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,25,green-bay-packers,Nate Wiggins,CB,Clemson,ACC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,26,tampa-bay-buccaneers,Keon Coleman,WR,Florida St.,ACC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,27,arizona-cardinals,Kool-Aid McKinstry,CB,Alabama,SEC,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,28,buffalo-bills,Demeioun Robinson,EDGE,Penn St.,Big Ten,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,29,detroit-lions,Bralen Trice,EDGE,Washington,Pac-12,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,30,baltimore-ravens,Jordan Morgan,OT,Arizona,Pac-12,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,31,san-francisco-49ers,Tyler Guyton,OT,Oklahoma,Big 12,CBS-2-Kyle Stackpole
CBS,2024-02-27,Kyle Stackpole,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-kyle-stackpole?date=2024-02-27,32,kansas-city-chiefs,Graham Barton,IOL,Duke,ACC,CBS-2-Kyle Stackpole
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,2,washington-commanders,Jayden Daniels,QB,LSU,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,3,new-england-patriots,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,4,atlanta-falcons,Drake Maye,QB,North Carolina,ACC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,6,new-york-giants,Joe Alt,OT,Notre Dame,FBS Independent,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,7,tennessee-titans,Malik Nabers,WR,LSU,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,8,arizona-cardinals,Rome Odunze,WR,Washington,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,9,chicago-bears,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,10,new-york-jets,Taliese Fuaga,OT,Oregon St.,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,11,minnesota-vikings,Michael Penix Jr.,QB,Washington,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,12,denver-broncos,Terrion Arnold,CB,Alabama,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,13,las-vegas-raiders,Bo Nix,QB,Oregon,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,14,new-orleans-saints,Jer'Zhan Newton,DL,Illinois,Big Ten,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,15,indianapolis-colts,Cooper DeJean,CB,Iowa,Big Ten,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,16,seattle-seahawks,Dallas Turner,EDGE,Alabama,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,17,jacksonville-jaguars,Jared Verse,EDGE,Florida St.,ACC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,18,cincinnati-bengals,J.C. Latham,OT,Alabama,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,19,los-angeles-rams,Laiatu Latu,EDGE,UCLA,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,20,pittsburgh-steelers,Jackson Powers-Johnson,IOL,Oregon,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,21,miami-dolphins,Quinyon Mitchell,CB,Toledo,MAC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,22,philadelphia-eagles,Kool-Aid McKinstry,CB,Alabama,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,23,houston-texans,Keon Coleman,WR,Florida St.,ACC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,24,dallas-cowboys,Tyler Guyton,OT,Oklahoma,Big 12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,25,green-bay-packers,Nate Wiggins,CB,Clemson,ACC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,26,tampa-bay-buccaneers,Demeioun Robinson,EDGE,Penn St.,Big Ten,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,27,arizona-cardinals,Byron Murphy,DL,Texas,Big 12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,28,buffalo-bills,Brian Thomas Jr.,WR,LSU,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,29,detroit-lions,Bralen Trice,EDGE,Washington,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,30,baltimore-ravens,Jordan Morgan,OT,Arizona,Pac-12,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,31,san-francisco-49ers,Darius Robinson,EDGE,Missouri,SEC,Drafttek-1-Staff
Drafttek,2024-02-27,Drafttek-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/drafttek-2024?date=2024-02-27,32,kansas-city-chiefs,Leonard Taylor,DL,Miami (FL),ACC,Drafttek-1-Staff
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,2,washington-commanders,Jayden Daniels,QB,LSU,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,3,new-england-patriots,J.J. McCarthy,QB,Michigan,Big Ten,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,5,los-angeles-chargers,Joe Alt,OT,Notre Dame,FBS Independent,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,6,new-york-giants,Drake Maye,QB,North Carolina,ACC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,7,tennessee-titans,Rome Odunze,WR,Washington,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,8,atlanta-falcons,Jared Verse,EDGE,Florida St.,ACC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,9,chicago-bears,Malik Nabers,WR,LSU,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,10,new-york-jets,Taliese Fuaga,OT,Oregon St.,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,11,minnesota-vikings,Quinyon Mitchell,CB,Toledo,MAC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,12,denver-broncos,Laiatu Latu,EDGE,UCLA,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,13,las-vegas-raiders,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,14,new-orleans-saints,Terrion Arnold,CB,Alabama,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,15,indianapolis-colts,Brian Thomas Jr.,WR,LSU,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,16,seattle-seahawks,Bo Nix,QB,Oregon,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,17,jacksonville-jaguars,Jer'Zhan Newton,DL,Illinois,Big Ten,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,18,cincinnati-bengals,Brock Bowers,TE,Georgia,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,19,los-angeles-rams,Jackson Powers-Johnson,IOL,Oregon,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,20,pittsburgh-steelers,Nate Wiggins,CB,Clemson,ACC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,21,miami-dolphins,Graham Barton,IOL,Duke,ACC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,22,philadelphia-eagles,Kool-Aid McKinstry,CB,Alabama,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,23,houston-texans,Dallas Turner,EDGE,Alabama,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,24,dallas-cowboys,Amarius Mims,OT,Georgia,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,25,green-bay-packers,Ennis Rakestraw Jr.,CB,Missouri,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,26,tampa-bay-buccaneers,Troy Fautanu,OT,Washington,Pac-12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,27,arizona-cardinals,Byron Murphy,DL,Texas,Big 12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,28,buffalo-bills,Darius Robinson,EDGE,Buffalo,MAC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,29,detroit-lions,Cooper DeJean,CB,Iowa,Big Ten,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,30,baltimore-ravens,J.C. Latham,OT,Alabama,SEC,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,31,san-francisco-49ers,Tyler Guyton,OT,Oklahoma,Big 12,Lions Wire-1-Jeff Risdon
Lions Wire,2024-02-27,Jeff Risdon,https://www.nflmockdraftdatabase.com/mock-drafts/2024/lions-wire-2024-jeff-risdon?date=2024-02-27,32,kansas-city-chiefs,Troy Franklin,WR,Oregon,Pac-12,Lions Wire-1-Jeff Risdon
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,5,los-angeles-chargers,Rome Odunze,WR,Washington,Pac-12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,6,new-york-giants,Brock Bowers,TE,Georgia,SEC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,7,tennessee-titans,Joe Alt,OT,Notre Dame,FBS Independent,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,8,atlanta-falcons,Dallas Turner,EDGE,Alabama,SEC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,9,chicago-bears,Malik Nabers,WR,LSU,SEC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,10,new-york-jets,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,11,minnesota-vikings,Terrion Arnold,CB,Alabama,SEC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,12,denver-broncos,J.J. McCarthy,QB,Michigan,Big Ten,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,13,las-vegas-raiders,Byron Murphy,DL,Texas,Big 12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,14,new-orleans-saints,Jared Verse,EDGE,Florida St.,ACC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,15,indianapolis-colts,Nate Wiggins,CB,Clemson,ACC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,16,seattle-seahawks,Troy Fautanu,OT,Washington,Pac-12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,17,jacksonville-jaguars,Jackson Powers-Johnson,IOL,Oregon,Pac-12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,18,cincinnati-bengals,Taliese Fuaga,OT,Oregon St.,Pac-12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,19,los-angeles-rams,Laiatu Latu,EDGE,UCLA,Pac-12,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,20,pittsburgh-steelers,Cooper DeJean,CB,Iowa,Big Ten,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,21,miami-dolphins,J.C. Latham,OT,Alabama,SEC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,22,philadelphia-eagles,Quinyon Mitchell,CB,Toledo,MAC,NBC Sports Philadelphia-1-Dave Zangaro
NBC Sports Philadelphia,2024-02-27,Dave Zangaro,https://www.nflmockdraftdatabase.com/mock-drafts/2024/nbc-sports-philadelphia-2024-dave-zangaro?date=2024-02-27,23,houston-texans,Kool-Aid McKinstry,CB,Alabama,SEC,NBC Sports Philadelphia-1-Dave Zangaro
